./SUD\parsed_data_6.conllu	real	7	10	0	('3', '2')	RL	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('3', '5')	LR	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('5', '4')	RL	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('5', '7')	LR	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('5', '12')	RL	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('7', '6')	RL	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('7', '9')	LR	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('7', '11')	RL	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('9', '8')	RL	0	1
./SUD\parsed_data_6.conllu	real	7	10	0	('11', '10')	RL	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('2', '1')	RL	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('4', '2')	RL	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('4', '3')	RL	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('4', '7')	LR	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('4', '9')	LR	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('7', '5')	RL	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('7', '6')	RL	0	1
./SUD\parsed_data_6.conllu	real	8	8	0	('9', '8')	RL	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('1', '4')	LR	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('4', '2')	RL	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('4', '3')	RL	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('8', '1')	RL	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('8', '5')	RL	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('8', '6')	RL	0	1
./SUD\parsed_data_6.conllu	real	10	7	0	('8', '7')	RL	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('3', '1')	RL	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('3', '2')	RL	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('3', '5')	LR	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('5', '4')	RL	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('5', '7')	LR	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('7', '6')	RL	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('7', '9')	LR	0	1
./SUD\parsed_data_6.conllu	real	17	8	0	('9', '8')	RL	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('2', '3')	LR	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('2', '4')	LR	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('2', '6')	LR	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('2', '8')	LR	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('8', '11')	RL	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('11', '9')	LR	0	1
./SUD\parsed_data_6.conllu	real	21	7	0	('11', '10')	RL	0	1
./SUD\parsed_data_6.conllu	real	26	2	0	('2', '1')	RL	0	1
./SUD\parsed_data_6.conllu	real	26	2	0	('2', '4')	LR	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(3, 2)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(3, 5)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 4)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 7)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 12)	LR	6	4
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 9)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 11)	LR	3	2
./SUD\parsed_data_6.conllu	real	7	11	5	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 2)	RL	1	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 7)	LR	2	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 9)	LR	4	2
./SUD\parsed_data_6.conllu	real	8	9	3	(7, 5)	RL	1	1
./SUD\parsed_data_6.conllu	real	8	9	3	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	10	8	4	(1, 4)	LR	2	1
./SUD\parsed_data_6.conllu	real	10	8	4	(4, 2)	RL	1	1
./SUD\parsed_data_6.conllu	real	10	8	4	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 1)	RL	6	2
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 5)	RL	2	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 6)	RL	1	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 7)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(3, 1)	RL	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(3, 2)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(3, 5)	LR	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(5, 4)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(5, 7)	LR	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(7, 9)	LR	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 3)	LR	0	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 4)	LR	1	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 6)	LR	2	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 8)	LR	3	1
./SUD\parsed_data_6.conllu	real	21	8	4	(8, 11)	LR	2	1
./SUD\parsed_data_6.conllu	real	21	8	4	(11, 9)	RL	1	1
./SUD\parsed_data_6.conllu	real	21	8	4	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	26	3	2	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	26	3	2	(2, 4)	LR	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(3, 2)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(3, 5)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 4)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 7)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 12)	LR	6	4
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 9)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 11)	LR	3	2
./SUD\parsed_data_6.conllu	real	7	11	5	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 2)	RL	1	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 7)	LR	2	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 9)	LR	4	2
./SUD\parsed_data_6.conllu	real	8	9	3	(7, 5)	RL	1	1
./SUD\parsed_data_6.conllu	real	8	9	3	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	10	8	4	(1, 4)	LR	2	1
./SUD\parsed_data_6.conllu	real	10	8	4	(4, 2)	RL	1	1
./SUD\parsed_data_6.conllu	real	10	8	4	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 1)	RL	6	2
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 5)	RL	2	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 6)	RL	1	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 7)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(3, 1)	RL	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(3, 2)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(3, 5)	LR	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(5, 4)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(5, 7)	LR	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	17	9	5	(7, 9)	LR	1	1
./SUD\parsed_data_6.conllu	real	17	9	5	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 3)	LR	0	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 4)	LR	1	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 6)	LR	2	1
./SUD\parsed_data_6.conllu	real	21	8	4	(2, 8)	LR	3	1
./SUD\parsed_data_6.conllu	real	21	8	4	(8, 11)	LR	2	1
./SUD\parsed_data_6.conllu	real	21	8	4	(11, 9)	RL	1	1
./SUD\parsed_data_6.conllu	real	21	8	4	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	26	3	2	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	26	3	2	(2, 4)	LR	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(1, 2)	LR	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(3, 1)	RL	1	1
./SUD\parsed_data_6.conllu	real	1	22	8	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(4, 6)	LR	1	1
./SUD\parsed_data_6.conllu	real	1	22	8	(6, 5)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(6, 10)	LR	3	2
./SUD\parsed_data_6.conllu	real	1	22	8	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(10, 7)	RL	2	2
./SUD\parsed_data_6.conllu	real	1	22	8	(10, 9)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(10, 12)	LR	1	1
./SUD\parsed_data_6.conllu	real	1	22	8	(12, 11)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(12, 15)	LR	2	1
./SUD\parsed_data_6.conllu	real	1	22	8	(15, 13)	RL	1	1
./SUD\parsed_data_6.conllu	real	1	22	8	(15, 14)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(15, 16)	LR	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(15, 18)	LR	2	1
./SUD\parsed_data_6.conllu	real	1	22	8	(18, 17)	RL	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(18, 19)	LR	0	1
./SUD\parsed_data_6.conllu	real	1	22	8	(18, 22)	LR	3	1
./SUD\parsed_data_6.conllu	real	1	22	8	(22, 20)	RL	1	1
./SUD\parsed_data_6.conllu	real	1	22	8	(22, 21)	RL	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(3, 1)	RL	1	1
./SUD\parsed_data_6.conllu	real	2	15	6	(3, 2)	RL	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(4, 6)	LR	1	1
./SUD\parsed_data_6.conllu	real	2	15	6	(4, 8)	LR	3	2
./SUD\parsed_data_6.conllu	real	2	15	6	(6, 5)	RL	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(8, 7)	RL	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(8, 9)	LR	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(8, 10)	LR	1	1
./SUD\parsed_data_6.conllu	real	2	15	6	(10, 11)	LR	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(11, 12)	LR	0	1
./SUD\parsed_data_6.conllu	real	2	15	6	(11, 13)	LR	1	1
./SUD\parsed_data_6.conllu	real	2	15	6	(11, 15)	LR	2	1
./SUD\parsed_data_6.conllu	real	2	15	6	(15, 16)	LR	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(1, 2)	LR	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(1, 3)	LR	1	1
./SUD\parsed_data_6.conllu	real	3	20	6	(1, 4)	LR	2	1
./SUD\parsed_data_6.conllu	real	3	20	6	(6, 1)	RL	4	1
./SUD\parsed_data_6.conllu	real	3	20	6	(6, 5)	RL	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(6, 9)	LR	2	1
./SUD\parsed_data_6.conllu	real	3	20	6	(6, 15)	LR	8	3
./SUD\parsed_data_6.conllu	real	3	20	6	(9, 7)	RL	1	1
./SUD\parsed_data_6.conllu	real	3	20	6	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(9, 11)	LR	1	1
./SUD\parsed_data_6.conllu	real	3	20	6	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(15, 12)	RL	2	1
./SUD\parsed_data_6.conllu	real	3	20	6	(15, 13)	RL	1	1
./SUD\parsed_data_6.conllu	real	3	20	6	(15, 14)	RL	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(15, 16)	LR	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(16, 18)	LR	1	1
./SUD\parsed_data_6.conllu	real	3	20	6	(18, 17)	RL	0	1
./SUD\parsed_data_6.conllu	real	3	20	6	(18, 20)	LR	1	1
./SUD\parsed_data_6.conllu	real	3	20	6	(20, 19)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(2, 5)	LR	2	1
./SUD\parsed_data_6.conllu	real	4	23	6	(2, 9)	LR	6	2
./SUD\parsed_data_6.conllu	real	4	23	6	(5, 3)	RL	1	1
./SUD\parsed_data_6.conllu	real	4	23	6	(5, 4)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(5, 15)	LR	9	3
./SUD\parsed_data_6.conllu	real	4	23	6	(9, 6)	RL	2	1
./SUD\parsed_data_6.conllu	real	4	23	6	(9, 7)	RL	1	1
./SUD\parsed_data_6.conllu	real	4	23	6	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(9, 11)	LR	1	1
./SUD\parsed_data_6.conllu	real	4	23	6	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(15, 12)	RL	2	1
./SUD\parsed_data_6.conllu	real	4	23	6	(15, 13)	RL	1	1
./SUD\parsed_data_6.conllu	real	4	23	6	(15, 14)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(15, 19)	LR	3	1
./SUD\parsed_data_6.conllu	real	4	23	6	(19, 16)	RL	2	1
./SUD\parsed_data_6.conllu	real	4	23	6	(19, 17)	RL	1	1
./SUD\parsed_data_6.conllu	real	4	23	6	(19, 18)	RL	0	1
./SUD\parsed_data_6.conllu	real	4	23	6	(19, 23)	LR	3	1
./SUD\parsed_data_6.conllu	real	4	23	6	(23, 20)	RL	2	1
./SUD\parsed_data_6.conllu	real	4	23	6	(23, 21)	RL	1	1
./SUD\parsed_data_6.conllu	real	4	23	6	(23, 22)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(4, 6)	LR	1	1
./SUD\parsed_data_6.conllu	real	5	25	6	(4, 9)	LR	4	2
./SUD\parsed_data_6.conllu	real	5	25	6	(6, 5)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(9, 7)	RL	1	1
./SUD\parsed_data_6.conllu	real	5	25	6	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(10, 2)	RL	7	4
./SUD\parsed_data_6.conllu	real	5	25	6	(10, 4)	RL	5	3
./SUD\parsed_data_6.conllu	real	5	25	6	(10, 11)	LR	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(10, 15)	LR	4	2
./SUD\parsed_data_6.conllu	real	5	25	6	(11, 12)	LR	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(15, 13)	RL	1	1
./SUD\parsed_data_6.conllu	real	5	25	6	(15, 14)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(15, 18)	LR	2	1
./SUD\parsed_data_6.conllu	real	5	25	6	(18, 16)	RL	1	1
./SUD\parsed_data_6.conllu	real	5	25	6	(18, 17)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(18, 25)	LR	6	2
./SUD\parsed_data_6.conllu	real	5	25	6	(23, 20)	RL	2	1
./SUD\parsed_data_6.conllu	real	5	25	6	(23, 21)	RL	1	1
./SUD\parsed_data_6.conllu	real	5	25	6	(23, 22)	RL	0	1
./SUD\parsed_data_6.conllu	real	5	25	6	(25, 19)	RL	5	2
./SUD\parsed_data_6.conllu	real	5	25	6	(25, 23)	RL	1	1
./SUD\parsed_data_6.conllu	real	5	25	6	(25, 24)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(2, 6)	LR	3	2
./SUD\parsed_data_6.conllu	real	6	23	5	(3, 4)	LR	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(6, 3)	RL	2	1
./SUD\parsed_data_6.conllu	real	6	23	5	(6, 5)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(8, 2)	RL	5	3
./SUD\parsed_data_6.conllu	real	6	23	5	(8, 7)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(8, 11)	LR	2	1
./SUD\parsed_data_6.conllu	real	6	23	5	(8, 16)	LR	6	3
./SUD\parsed_data_6.conllu	real	6	23	5	(11, 9)	RL	1	1
./SUD\parsed_data_6.conllu	real	6	23	5	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(11, 14)	LR	2	1
./SUD\parsed_data_6.conllu	real	6	23	5	(14, 12)	RL	1	1
./SUD\parsed_data_6.conllu	real	6	23	5	(14, 13)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(16, 21)	LR	4	2
./SUD\parsed_data_6.conllu	real	6	23	5	(19, 18)	RL	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(19, 20)	LR	0	1
./SUD\parsed_data_6.conllu	real	6	23	5	(21, 17)	RL	3	2
./SUD\parsed_data_6.conllu	real	6	23	5	(21, 19)	RL	1	1
./SUD\parsed_data_6.conllu	real	6	23	5	(21, 24)	LR	2	1
./SUD\parsed_data_6.conllu	real	6	23	5	(24, 22)	RL	1	1
./SUD\parsed_data_6.conllu	real	6	23	5	(24, 23)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(3, 2)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(3, 5)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 4)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 7)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(5, 12)	LR	6	4
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 9)	LR	1	1
./SUD\parsed_data_6.conllu	real	7	11	5	(7, 11)	LR	3	2
./SUD\parsed_data_6.conllu	real	7	11	5	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	7	11	5	(11, 10)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 2)	RL	1	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 7)	LR	2	1
./SUD\parsed_data_6.conllu	real	8	9	3	(4, 9)	LR	4	2
./SUD\parsed_data_6.conllu	real	8	9	3	(7, 5)	RL	1	1
./SUD\parsed_data_6.conllu	real	8	9	3	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	8	9	3	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	10	8	4	(1, 4)	LR	2	1
./SUD\parsed_data_6.conllu	real	10	8	4	(4, 2)	RL	1	1
./SUD\parsed_data_6.conllu	real	10	8	4	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 1)	RL	6	2
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 5)	RL	2	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 6)	RL	1	1
./SUD\parsed_data_6.conllu	real	10	8	4	(8, 7)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(2, 1)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(4, 3)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(8, 2)	RL	5	2
./SUD\parsed_data_6.conllu	real	11	22	5	(8, 4)	RL	3	1
./SUD\parsed_data_6.conllu	real	11	22	5	(8, 5)	RL	2	1
./SUD\parsed_data_6.conllu	real	11	22	5	(8, 6)	RL	1	1
./SUD\parsed_data_6.conllu	real	11	22	5	(8, 7)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(8, 10)	LR	1	1
./SUD\parsed_data_6.conllu	real	11	22	5	(10, 9)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(10, 11)	LR	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(10, 12)	LR	1	1
./SUD\parsed_data_6.conllu	real	11	22	5	(10, 13)	LR	2	1
./SUD\parsed_data_6.conllu	real	11	22	5	(10, 16)	LR	5	1
./SUD\parsed_data_6.conllu	real	11	22	5	(16, 14)	RL	1	1
./SUD\parsed_data_6.conllu	real	11	22	5	(16, 15)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(16, 18)	LR	1	1
./SUD\parsed_data_6.conllu	real	11	22	5	(16, 22)	LR	5	2
./SUD\parsed_data_6.conllu	real	11	22	5	(18, 17)	RL	0	1
./SUD\parsed_data_6.conllu	real	11	22	5	(22, 19)	RL	2	1
./SUD\parsed_data_6.conllu	real	11	22	5	(22, 20)	RL	1	1
./SUD\parsed_data_6.conllu	real	11	22	5	(22, 21)	RL	0	1
./SUD\parsed_data_6.conllu	real	12	29	8	(1, 2)	LR	0	1
./SUD\parsed_data_6.conllu	real	12	29	8	(1, 3)	LR	1	1
./SUD\parsed_data_6.conllu	real	12	29	8	(1, 4)	LR	2	1
./SUD\parsed_data_6.conllu	real	12	29	8	(5, 1)	RL	3	1
./SUD\parsed_data_6.conllu	real	12	29	8	(5, 7)	LR	1	1
./SUD\parsed_data_6.conllu	real	12	29	8	(5, 12)	LR	6	3
./SUD\parsed_data_6.conllu	real	12	29	8	(7, 6)	RL	0	1
./SUD\parsed_data_6.conllu	real	12	29	8	(7, 9)	LR	1	1
./SUD\parsed_data_6.conllu	real	12	29	8	(9, 8)	RL	0	1
./SUD\parsed_data_6.conllu	real	12	29	8	(12, 10)	RL	1	1
./SUD\parsed_data_6.conllu	real	12	29	8	(12, 11)	RL	0	1
